   1.3521737e+11   1.0832357e+11   8.1429768e+10   6.9848732e+10   5.8718071e+10   4.7048356e+10   3.5345971e+10   2.9783437e+10   2.4796515e+10   2.2596829e+10   2.0756787e+10   1.8945030e+10   1.7137987e+10   1.5089667e+10   1.2991428e+10   1.1284938e+10   9.6763855e+09   8.9268620e+09   8.4318657e+09   7.9403557e+09   7.4500524e+09   7.4132355e+09   7.5578131e+09   7.1915215e+09   6.5910816e+09   8.7783773e+09   1.2420144e+10   1.4730596e+10   1.6254363e+10   2.5839337e+10   4.0798449e+10   4.8478837e+10   5.0700183e+10   4.8682039e+10   4.3093800e+10   3.8679970e+10   3.5375302e+10   3.0286707e+10   2.3309248e+10   1.8487743e+10   1.6226434e+10   1.4900057e+10   1.4820256e+10   1.5091984e+10   1.5891006e+10   1.6161478e+10   1.5537479e+10   1.5183669e+10   1.5347723e+10   1.8077874e+10   2.6406784e+10   3.8651904e+10   6.0687552e+10   8.3152781e+10   1.0685902e+11   1.2320525e+11   1.1471142e+11   1.0573549e+11   9.4831169e+10   9.2132426e+10   1.2909396e+11   1.6031407e+11   1.5708571e+11   1.5596844e+11   1.7121217e+11   1.8323284e+11   1.6087419e+11   1.3851549e+11   1.1615599e+11   9.7321926e+10   1.9835275e+11   2.9938358e+11
   1.7897467e+11   1.3426506e+11   8.9555459e+10   7.2023757e+10   5.5291405e+10   4.3638946e+10   3.2294359e+10   2.7599518e+10   2.3528090e+10   2.1500557e+10   1.9736752e+10   1.7721971e+10   1.5665361e+10   1.3725787e+10   1.1810427e+10   1.0278301e+10   8.8419836e+09   8.1342453e+09   7.6423822e+09   7.2473410e+09   6.8858151e+09   6.9056927e+09   7.0781317e+09   6.8031243e+09   6.3230374e+09   8.8157566e+09   1.2859505e+10   1.9729819e+10   2.8270376e+10   5.1000349e+10   8.3189934e+10   8.8848571e+10   7.4608998e+10   6.1975388e+10   5.0694167e+10   4.1968562e+10   3.5656595e+10   2.9436751e+10   2.3314449e+10   1.9527145e+10   1.8512650e+10   1.7651033e+10   1.6993253e+10   1.6558429e+10   1.6458042e+10   1.6239831e+10   1.5822226e+10   1.5558583e+10   1.5590035e+10   1.9460190e+10   3.1705702e+10   4.6550517e+10   6.7893589e+10   9.2148605e+10   1.2481590e+11   1.4833485e+11   1.4097810e+11   1.3660392e+11   1.4415998e+11   1.6112182e+11   2.2354494e+11   2.6926825e+11   2.1479272e+11   1.6866053e+11   1.8718929e+11   2.0274657e+11   1.8660812e+11   1.7233820e+11   1.8889908e+11   2.1000993e+11   3.8582004e+11   5.6163015e+11
   2.2465243e+11   1.6062377e+11   9.6595116e+10   7.2792435e+10   5.0172870e+10   3.9290535e+10   2.9119548e+10   2.5133649e+10   2.1727602e+10   1.9976870e+10   1.8439728e+10   1.6237744e+10   1.3924953e+10   1.2141505e+10   1.0467578e+10   9.1643300e+09   7.9537524e+09   7.2865169e+09   6.7802717e+09   6.4870438e+09   6.2675528e+09   6.3311769e+09   6.5080472e+09   6.3633876e+09   6.0713601e+09   8.9207855e+09   1.3409230e+10   2.5367640e+10   4.1740122e+10   7.8974299e+10   1.3011627e+11   1.3307631e+11   9.9899885e+10   7.5334712e+10   5.8021118e+10   4.4681012e+10   3.5093643e+10   2.7823969e+10   2.3008326e+10   2.0607807e+10   2.1075249e+10   2.0728479e+10   1.9296093e+10   1.7976509e+10   1.6826128e+10   1.6073954e+10   1.5995667e+10   1.5903943e+10   1.5786462e+10   2.0845500e+10   3.7198762e+10   5.4467776e+10   7.4026170e+10   9.9288002e+10   1.4102643e+11   1.7204454e+11   1.6688159e+11   1.6871538e+11   1.9853610e+11   2.3863249e+11   3.2839463e+11   3.8932283e+11   2.7724739e+11   1.8037115e+11   2.0128871e+11   2.1970571e+11   2.1144993e+11   2.0733541e+11   2.7155172e+11   3.4122378e+11   5.9639123e+11   8.5155867e+11
   2.1093484e+11   1.4814670e+11   8.5358561e+10   6.1529271e+10   3.8845830e+10   3.3284460e+10   2.8760791e+10   2.4645766e+10   2.0569051e+10   1.8232678e+10   1.6120866e+10   1.4023421e+10   1.1928370e+10   1.0362671e+10   8.9064940e+09   7.8672764e+09   6.9322988e+09   6.3578734e+09   5.8902783e+09   5.6521595e+09   5.4934747e+09   5.6388918e+09   5.9059496e+09   5.9401098e+09   5.8675253e+09   8.8234803e+09   1.3359543e+10   6.7636968e+10   1.5130702e+11   1.9380146e+11   2.0884551e+11   1.7776781e+11   1.1209880e+11   7.2215044e+10   5.4045173e+10   4.0716778e+10   3.1960888e+10   2.5711932e+10   2.2117377e+10   2.0045392e+10   1.9781458e+10   1.9156675e+10   1.8050761e+10   1.7020198e+10   1.6102662e+10   1.5763486e+10   1.6403072e+10   1.7143841e+10   1.8078545e+10   2.7336348e+10   5.4753637e+10   8.3677680e+10   1.1636861e+11   1.6163223e+11   2.4321698e+11   2.9336563e+11   2.3741745e+11   2.0252619e+11   2.5186261e+11   3.5331718e+11   7.0667608e+11   9.5569690e+11   5.7868920e+11   2.4612906e+11   2.5803742e+11   2.6609952e+11   2.3313497e+11   2.0406436e+11   2.3924383e+11   2.7796911e+11   4.3725168e+11   5.9653425e+11
   1.8492856e+11   1.2763464e+11   7.0340721e+10   4.7776762e+10   2.6234272e+10   2.6935420e+10   2.8984667e+10   2.4567121e+10   1.9543314e+10   1.6442864e+10   1.3590589e+10   1.1658043e+10   9.8787854e+09   8.5435849e+09   7.3002584e+09   6.5323437e+09   5.8832819e+09   5.4124888e+09   4.9945161e+09   4.8018433e+09   4.6871588e+09   4.9222405e+09   5.2972286e+09   5.5202373e+09   5.6735889e+09   8.6843130e+09   1.3185840e+10   1.1748523e+11   2.8075608e+11   3.2659826e+11   2.9415465e+11   2.2255526e+11   1.2158904e+11   6.5685930e+10   4.7730698e+10   3.5371161e+10   2.8296450e+10   2.3496601e+10   2.1105430e+10   1.9143030e+10   1.7689794e+10   1.6622958e+10   1.6071324e+10   1.5572633e+10   1.5153357e+10   1.5423102e+10   1.6858883e+10   1.8568817e+10   2.0804213e+10   3.4883513e+10   7.4804060e+10   1.1729296e+11   1.6620274e+11   2.3539815e+11   3.6319650e+11   4.3488217e+11   3.1718758e+11   2.3668858e+11   3.0497197e+11   4.7569306e+11   1.1415296e+12   1.6144129e+12   9.2957664e+11   3.2306917e+11   3.2361011e+11   3.1858327e+11   2.5416688e+11   1.9287573e+11   1.8315100e+11   1.7447956e+11   2.0162026e+11   2.2876096e+11
   1.4864943e+11   1.0248745e+11   5.6325476e+10   3.7753042e+10   1.9992066e+10   2.1384751e+10   2.3938265e+10   2.0149782e+10   1.5766738e+10   1.3152151e+10   1.0765753e+10   9.2697979e+09   7.9222505e+09   6.9335748e+09   6.0191483e+09   5.5372939e+09   5.1635824e+09   4.8852827e+09   4.6352532e+09   4.5331669e+09   4.4822916e+09   4.7548802e+09   5.1568544e+09   5.5668287e+09   5.9804697e+09   8.7629990e+09   1.2781470e+10   9.4977531e+10   2.2336944e+11   2.9263411e+11   3.2248062e+11   2.5795778e+11   1.2265793e+11   5.2650626e+10   3.7626522e+10   2.7868074e+10   2.3082747e+10   1.9742156e+10   1.7931286e+10   1.6580515e+10   1.5776114e+10   1.5309917e+10   1.5294660e+10   1.5432321e+10   1.5799358e+10   1.6714638e+10   1.8557713e+10   2.1166864e+10   2.5244325e+10   4.7063785e+10   1.0759306e+11   3.3454305e+11   9.7754482e+11   1.3381534e+12   8.8295956e+11   5.5212686e+11   6.4101309e+11   6.7834974e+11   5.0948806e+11   8.3523418e+11   3.5515846e+12   5.4953591e+12   2.8036775e+12   4.2496765e+11   4.7178853e+11   5.0326634e+11   3.7108482e+11   2.4312023e+11   1.8473503e+11   1.2773901e+11   1.1797515e+11   1.0821130e+11
   1.0980209e+11   7.6181485e+10   4.2560879e+10   2.8661520e+10   1.5342198e+10   1.6033676e+10   1.7574294e+10   1.4647769e+10   1.1302451e+10   9.4862128e+09   7.8672757e+09   6.8758355e+09   5.9889780e+09   5.3758337e+09   4.8193197e+09   4.6272148e+09   4.5262123e+09   4.4626213e+09   4.4101152e+09   4.4099004e+09   4.4277865e+09   4.7248426e+09   5.1335668e+09   5.7300360e+09   6.4125549e+09   8.8961484e+09   1.2319433e+10   5.4380843e+10   1.1927387e+11   2.1697973e+11   3.3656081e+11   2.9101408e+11   1.2162148e+11   3.7988774e+10   2.6574921e+10   1.9825619e+10   1.7481729e+10   1.5602934e+10   1.4216592e+10   1.3602963e+10   1.3906930e+10   1.4302045e+10   1.4818690e+10   1.5618822e+10   1.6844185e+10   1.8414153e+10   2.0567298e+10   2.4058178e+10   3.0113049e+10   6.0402334e+10   1.4356670e+11   5.9770184e+11   1.9792639e+12   2.6981560e+12   1.5026685e+12   6.6330357e+11   1.0258524e+12   1.2218856e+12   7.5185583e+11   1.2540666e+12   6.4554400e+12   1.0181863e+13   5.0585817e+12   5.3310571e+11   6.4061838e+11   7.2099925e+11   5.1197426e+11   3.0872299e+11   2.0073827e+11   9.5185700e+10   7.2326626e+10   4.9467553e+10
   8.0130304e+10   5.5951801e+10   3.1773297e+10   2.2075475e+10   1.2803556e+10   1.2361779e+10   1.2455163e+10   1.0340934e+10   8.0197408e+09   6.9008713e+09   5.9371403e+09   5.3643430e+09   4.8567013e+09   4.5539068e+09   4.2934946e+09   4.3858074e+09   4.5663014e+09   4.5916432e+09   4.5710138e+09   4.6312512e+09   4.7194808e+09   5.0073432e+09   5.3750589e+09   6.1771609e+09   7.1783567e+09   9.9172022e+09   1.3562648e+10   3.9790035e+10   7.9361296e+10   1.4857653e+11   2.3755441e+11   2.0717086e+11   8.7266224e+10   2.7960065e+10   1.9684200e+10   1.5234354e+10   1.4397970e+10   1.3990934e+10   1.4038504e+10   1.4415871e+10   1.5184872e+10   1.5674345e+10   1.5791116e+10   1.6767608e+10   1.9033684e+10   2.1811210e+10   2.5454267e+10   3.1653090e+10   4.2750461e+10   9.1888324e+10   2.2402362e+11   5.8952958e+11   1.5384622e+12   2.0204688e+12   1.1535781e+12   5.4473999e+11   8.0682951e+11   9.4665440e+11   5.9742074e+11   9.5028683e+11   4.6966350e+12   7.3845724e+12   3.7220445e+12   4.8270500e+11   5.2307504e+11   5.4682748e+11   3.9332538e+11   2.4376351e+11   1.5921523e+11   7.6522266e+10   5.6909727e+10   3.7297188e+10
   5.3177199e+10   3.7522496e+10   2.1867793e+10   1.6231794e+10   1.0890462e+10   9.1874170e+09   7.7048746e+09   6.3882250e+09   5.0871279e+09   4.6357066e+09   4.2939207e+09   4.1143230e+09   3.9617566e+09   3.9499990e+09   3.9673742e+09   4.3425248e+09   4.8071193e+09   4.8841268e+09   4.8462938e+09   4.9547107e+09   5.1137527e+09   5.3824478e+09   5.6950041e+09   6.7084095e+09   8.0430374e+09   1.1201339e+10   1.5311122e+10   3.2904672e+10   5.8465901e+10   8.2321824e+10   1.0504088e+11   8.8690746e+10   4.3038728e+10   1.9304140e+10   1.4026334e+10   1.1665664e+10   1.2060065e+10   1.3127742e+10   1.4908299e+10   1.6351878e+10   1.7395295e+10   1.7751882e+10   1.7192696e+10   1.8201516e+10   2.1562344e+10   2.5711242e+10   3.1193794e+10   4.0641660e+10   5.7689707e+10   1.2875133e+11   3.1766077e+11   5.0096293e+11   6.7024692e+11   7.3902159e+11   5.1743599e+11   3.5810521e+11   4.0888442e+11   4.2882556e+11   3.2541444e+11   4.3239973e+11   1.5563011e+12   2.3698616e+12   1.3213765e+12   3.8532983e+11   3.2068039e+11   2.5653580e+11   1.9777627e+11   1.4011891e+11   1.0064738e+11   6.1974351e+10   5.0450348e+10   3.8926344e+10
   3.6980341e+10   2.6009459e+10   1.5038578e+10   1.2008250e+10   9.2114683e+09   7.2933487e+09   5.4284814e+09   4.5515134e+09   3.7671610e+09   3.6525734e+09   3.6244070e+09   3.6299350e+09   3.6410787e+09   3.8303158e+09   4.0563998e+09   4.6321101e+09   5.2952270e+09   5.4630743e+09   5.4841750e+09   5.5690709e+09   5.6760497e+09   5.9113802e+09   6.1980512e+09   7.3962011e+09   9.0121122e+09   1.2451002e+10   1.6841011e+10   2.8238355e+10   4.3776396e+10   5.8494044e+10   7.2664763e+10   6.1478250e+10   3.1273814e+10   1.5762487e+10   1.2624304e+10   1.2036998e+10   1.3858853e+10   1.6128458e+10   1.8872153e+10   2.0567135e+10   2.1016771e+10   2.1040413e+10   2.0496063e+10   2.2062653e+10   2.6795652e+10   3.2304829e+10   3.9127537e+10   5.1727913e+10   7.5402151e+10   1.6424915e+11   3.9529125e+11   5.3384715e+11   4.4118754e+11   3.7078275e+11   3.6466964e+11   3.5899897e+11   3.5482152e+11   3.4437096e+11   3.0882797e+11   3.3555340e+11   6.6324286e+11   9.0251359e+11   6.1127200e+11   3.4259887e+11   2.4883135e+11   1.5996555e+11   1.2338482e+11   8.7729168e+10   6.7337393e+10   4.7285267e+10   3.8781239e+10   3.0277210e+10
   2.4506799e+10   1.6890516e+10   9.2742325e+09   8.3455243e+09   7.6135096e+09   5.8424590e+09   4.0084366e+09   3.4472623e+09   3.0054176e+09   3.1132203e+09   3.2919454e+09   3.4105735e+09   3.5191855e+09   3.8782488e+09   4.2891297e+09   5.0369189e+09   5.8689351e+09   6.1411823e+09   6.2475721e+09   6.2841274e+09   6.2965093e+09   6.4935607e+09   6.7644797e+09   8.1381807e+09   1.0017323e+10   1.3688732e+10   1.8295235e+10   2.4340168e+10   3.1235083e+10   4.9352506e+10   7.4951603e+10   6.5858391e+10   3.0745947e+10   1.3991159e+10   1.2695448e+10   1.3772187e+10   1.7089572e+10   2.0466681e+10   2.3907027e+10   2.5571363e+10   2.5126688e+10   2.4748134e+10   2.4457742e+10   2.6763986e+10   3.2965184e+10   3.9830800e+10   4.7820816e+10   6.3540287e+10   9.4074547e+10   1.9927439e+11   4.6738097e+11   6.0877205e+11   4.3337442e+11   3.1865449e+11   3.7922565e+11   4.2480645e+11   4.1979476e+11   4.0993051e+11   3.8065607e+11   3.8445195e+11   5.4808773e+11   6.6309892e+11   4.8636253e+11   3.1878321e+11   2.2217117e+11   1.3045271e+11   9.0932558e+10   5.3081499e+10   4.2770517e+10   3.2547317e+10   2.5308761e+10   1.8070205e+10
